transaction_id,unit_id,product_id,store_id,transaction_date,age_at_sale_days,final_sale_price,transaction_type
3093,,118,4,2022-08-16,,298.8,Sale
3093,,86,4,2022-08-16,,58.8,Sale
3094,8074.0,12,3,2022-08-16,641.0,413.96,Sale
3095,8658.0,15,4,2022-08-16,662.0,446.1,Sale
3096,,73,3,2022-08-16,,46.8,Sale
3097,443.0,20,2,2022-08-17,642.0,730.66,Sale
3097,,114,2,2022-08-17,,22.8,Sale
3097,,115,2,2022-08-17,,46.8,Sale
3098,1976.0,30,4,2022-08-17,327.0,855.06,Sale
3099,2368.0,11,2,2022-08-17,642.0,475.08,Sale
3100,4377.0,21,2,2022-08-17,642.0,842.99,Sale
3101,6677.0,26,4,2022-08-17,327.0,470.28,Sale
3101,,114,4,2022-08-17,,22.8,Sale
3102,9663.0,1,4,2022-08-17,1062.0,306.48,Sale
3102,,116,4,2022-08-17,,22.8,Sale
3103,4637.0,35,2,2022-08-18,328.0,1043.94,Sale
3104,,75,3,2022-08-18,,46.8,Sale
3105,,80,2,2022-08-18,,58.8,Sale
3106,,100,1,2022-08-18,,58.8,Sale
3107,6725.0,35,2,2022-08-19,329.0,1240.94,Sale
3108,6759.0,15,3,2022-08-19,665.0,586.59,Sale
3109,7527.0,24,2,2022-08-19,329.0,636.69,Sale
3109,,85,2,2022-08-19,,46.8,Sale
3109,,115,2,2022-08-19,,46.8,Sale
3110,,116,2,2022-08-19,,22.8,Sale
3111,1510.0,16,3,2022-08-20,666.0,400.37,Sale
3112,6853.0,22,3,2022-08-20,330.0,478.09,Sale
3113,7813.0,15,2,2022-08-20,666.0,480.94,Sale
3113,,118,2,2022-08-20,,298.8,Sale
3114,,79,1,2022-08-20,,46.8,Sale
3115,,76,2,2022-08-20,,58.8,Sale
3116,6037.0,32,1,2022-08-21,331.0,751.51,Sale
3117,7910.0,5,2,2022-08-21,1066.0,644.16,Sale
3118,,73,3,2022-08-21,,46.8,Sale
3119,,96,2,2022-08-21,,58.8,Sale
3120,,93,3,2022-08-21,,46.8,Sale
3121,,98,4,2022-08-21,,58.8,Sale
3122,3746.0,33,1,2022-08-22,332.0,821.33,Sale
3122,,89,1,2022-08-22,,46.8,Sale
3122,,115,1,2022-08-22,,46.8,Sale
3123,6019.0,28,4,2022-08-22,332.0,518.54,Sale
3124,9100.0,10,2,2022-08-22,647.0,374.99,Sale
3125,,111,2,2022-08-22,,46.8,Sale
3126,,72,3,2022-08-22,,58.8,Sale
3127,,108,4,2022-08-22,,58.8,Sale
3128,6.0,17,1,2022-08-23,669.0,684.54,Sale
3129,3614.0,31,3,2022-08-23,333.0,1228.24,Sale
3130,4964.0,19,1,2022-08-23,648.0,673.48,Sale
3131,7417.0,34,3,2022-08-23,333.0,1169.21,Sale
3132,,111,3,2022-08-23,,46.8,Sale
3133,5592.0,16,4,2022-08-24,670.0,413.52,Sale
3134,,98,1,2022-08-24,,58.8,Sale
3135,827.0,17,4,2022-08-25,671.0,665.96,Sale
3135,,80,4,2022-08-25,,58.8,Sale
3135,,114,4,2022-08-25,,22.8,Sale
3136,5042.0,19,4,2022-08-25,650.0,563.54,Sale
3137,8253.0,16,1,2022-08-25,671.0,476.29,Sale
3138,9819.0,7,2,2022-08-25,1070.0,598.9,Sale
3139,9888.0,11,1,2022-08-25,650.0,388.28,Sale
3140,,91,3,2022-08-25,,46.8,Sale
3141,,101,1,2022-08-25,,46.8,Sale
3142,,76,3,2022-08-25,,58.8,Sale
3143,,104,2,2022-08-25,,58.8,Sale
3144,,83,1,2022-08-25,,46.8,Sale
3145,505.0,16,4,2022-08-26,672.0,494.37,Sale
3146,7030.0,13,4,2022-08-26,672.0,486.49,Sale
3147,9130.0,5,2,2022-08-26,1071.0,639.48,Sale
3148,9627.0,21,1,2022-08-26,651.0,598.12,Sale
3149,,88,3,2022-08-26,,58.8,Sale
3150,,113,2,2022-08-26,,46.8,Sale
3151,,113,3,2022-08-26,,46.8,Sale
3152,,108,2,2022-08-26,,58.8,Sale
3153,118.0,28,2,2022-08-27,337.0,841.92,Sale
3153,,114,2,2022-08-27,,22.8,Sale
3153,,116,2,2022-08-27,,22.8,Sale
3154,5774.0,20,4,2022-08-27,652.0,612.57,Sale
3155,9953.0,16,4,2022-08-27,673.0,391.43,Sale
3156,,74,1,2022-08-27,,58.8,Sale
3157,,118,1,2022-08-27,,298.8,Sale
3158,453.0,34,4,2022-08-28,338.0,453.29,Sale
3159,771.0,12,3,2022-08-28,653.0,432.72,Sale
3160,1523.0,4,4,2022-08-28,1073.0,294.01,Sale
3161,9669.0,21,1,2022-08-28,653.0,571.0,Sale
3161,,118,1,2022-08-28,,298.8,Sale
3161,,83,1,2022-08-28,,46.8,Sale
3162,,118,2,2022-08-28,,298.8,Sale
3163,,77,2,2022-08-28,,46.8,Sale
3164,6684.0,35,3,2022-08-29,339.0,1281.01,Sale
3165,8974.0,2,3,2022-08-29,1074.0,349.49,Sale
3166,,87,2,2022-08-29,,46.8,Sale
3167,4336.0,16,3,2022-08-30,676.0,608.91,Sale
3167,,80,3,2022-08-30,,58.8,Sale
3168,,91,3,2022-08-30,,46.8,Sale
3169,,118,1,2022-08-30,,298.8,Sale
3170,,93,4,2022-08-30,,46.8,Sale
3171,,106,1,2022-08-30,,58.8,Sale
3172,,100,4,2022-08-30,,58.8,Sale
3173,,81,2,2022-08-30,,46.8,Sale
3174,,101,3,2022-08-30,,46.8,Sale
3175,,106,2,2022-08-30,,58.8,Sale
3176,,100,4,2022-08-31,,58.8,Sale
3177,,87,3,2022-08-31,,46.8,Sale
3178,,83,4,2022-08-31,,46.8,Sale
3179,,90,3,2022-08-31,,58.8,Sale
3180,,99,2,2022-08-31,,46.8,Sale
3181,,75,3,2022-08-31,,46.8,Sale
3182,,111,4,2022-08-31,,46.8,Sale
3183,841.0,12,2,2022-09-01,657.0,397.06,Sale
3184,2249.0,9,4,2022-09-01,1077.0,667.64,Sale
3184,,118,4,2022-09-01,,298.8,Sale
3184,,77,4,2022-09-01,,46.8,Sale
3185,4783.0,26,1,2022-09-01,342.0,723.39,Sale
3185,,87,1,2022-09-01,,46.8,Sale
3185,,86,1,2022-09-01,,58.8,Sale
3186,6094.0,35,3,2022-09-01,342.0,820.03,Sale
3186,,89,3,2022-09-01,,46.8,Sale
3187,,101,4,2022-09-01,,46.8,Sale
3188,,113,2,2022-09-01,,46.8,Sale
3189,,79,3,2022-09-01,,46.8,Sale
3190,,117,1,2022-09-01,,22.8,Sale
3191,3102.0,35,2,2022-09-02,343.0,1043.7,Sale
3191,,88,2,2022-09-02,,58.8,Sale
3192,7271.0,26,3,2022-09-02,343.0,477.86,Sale
3192,,114,3,2022-09-02,,22.8,Sale
3192,,87,3,2022-09-02,,46.8,Sale
3193,,106,3,2022-09-02,,58.8,Sale
3194,2369.0,3,2,2022-09-03,1079.0,375.69,Sale
3195,5587.0,5,3,2022-09-03,1079.0,417.65,Sale
3195,,74,3,2022-09-03,,58.8,Sale
3196,5864.0,9,1,2022-09-03,1079.0,527.93,Sale
3197,6022.0,28,2,2022-09-03,344.0,696.98,Sale
3197,,115,2,2022-09-03,,46.8,Sale
3197,,114,2,2022-09-03,,22.8,Sale
3198,7980.0,29,1,2022-09-03,344.0,928.47,Sale
3199,8931.0,17,4,2022-09-03,680.0,649.87,Sale
3199,,115,4,2022-09-03,,46.8,Sale
3200,,76,1,2022-09-03,,58.8,Sale
3201,,89,2,2022-09-03,,46.8,Sale
3202,,97,3,2022-09-03,,46.8,Sale
3203,,118,3,2022-09-03,,298.8,Sale
3204,,89,1,2022-09-03,,46.8,Sale
3205,2592.0,7,2,2022-09-04,1080.0,510.16,Sale
3205,,116,2,2022-09-04,,22.8,Sale
3205,,76,2,2022-09-04,,58.8,Sale
3206,3870.0,4,3,2022-09-04,1080.0,457.55,Sale
3206,,114,3,2022-09-04,,22.8,Sale
3206,,118,3,2022-09-04,,298.8,Sale
3207,4701.0,29,1,2022-09-04,345.0,745.61,Sale
3208,4775.0,4,3,2022-09-04,1080.0,445.32,Sale
3208,,74,3,2022-09-04,,58.8,Sale
3209,5625.0,17,1,2022-09-04,681.0,633.64,Sale
3209,,116,1,2022-09-04,,22.8,Sale
3210,,94,1,2022-09-04,,58.8,Sale
3211,,108,4,2022-09-04,,58.8,Sale
3212,3198.0,32,2,2022-09-05,346.0,612.13,Sale
3213,3571.0,9,4,2022-09-05,1081.0,643.49,Sale
3214,7433.0,11,4,2022-09-05,661.0,231.45,Sale
3215,,82,2,2022-09-05,,58.8,Sale
3216,,106,2,2022-09-05,,58.8,Sale
3217,1090.0,32,2,2022-09-06,347.0,732.63,Sale
3217,,115,2,2022-09-06,,46.8,Sale
3217,,116,2,2022-09-06,,22.8,Sale
3218,3026.0,22,3,2022-09-06,347.0,218.39,Sale
3219,3104.0,3,1,2022-09-06,1082.0,443.91,Sale
3220,4485.0,10,2,2022-09-06,662.0,297.31,Sale
3221,6035.0,3,4,2022-09-06,1082.0,479.31,Sale
3222,6522.0,2,4,2022-09-06,1082.0,270.69,Sale
3223,,74,2,2022-09-06,,58.8,Sale
3224,,101,2,2022-09-06,,46.8,Sale
3225,,109,2,2022-09-06,,46.8,Sale
3226,6077.0,30,2,2022-09-07,348.0,1078.29,Sale
3227,6126.0,28,4,2022-09-07,348.0,307.91,Sale
3228,6811.0,12,3,2022-09-07,663.0,432.9,Sale
3229,,118,3,2022-09-07,,298.8,Sale
3230,,93,4,2022-09-07,,46.8,Sale
3231,,101,2,2022-09-07,,46.8,Sale
3232,,100,1,2022-09-07,,58.8,Sale
3233,,114,3,2022-09-07,,22.8,Sale
3234,4363.0,28,4,2022-09-08,349.0,834.46,Sale
3235,4806.0,23,2,2022-09-08,349.0,243.59,Sale
3235,,118,2,2022-09-08,,298.8,Sale
3235,,116,2,2022-09-08,,22.8,Sale
3236,5051.0,27,2,2022-09-08,349.0,719.45,Sale
3236,,115,2,2022-09-08,,46.8,Sale
3237,9458.0,20,1,2022-09-08,664.0,764.62,Sale
3238,,72,1,2022-09-08,,58.8,Sale
3239,,93,2,2022-09-08,,46.8,Sale
3240,3169.0,26,4,2022-09-09,350.0,618.39,Sale
3241,6227.0,35,2,2022-09-09,350.0,1288.11,Sale
3241,,116,2,2022-09-09,,22.8,Sale
3241,,89,2,2022-09-09,,46.8,Sale
3242,7841.0,22,1,2022-09-09,350.0,549.79,Sale
3242,,84,1,2022-09-09,,58.8,Sale
3242,,115,1,2022-09-09,,46.8,Sale
3243,600.0,21,3,2022-09-10,666.0,582.42,Sale
3244,1616.0,20,3,2022-09-10,666.0,717.65,Sale
3245,6388.0,33,2,2022-09-10,351.0,808.94,Sale
3246,6518.0,9,3,2022-09-10,1086.0,824.43,Sale
3247,6897.0,27,1,2022-09-10,351.0,733.48,Sale
3247,,115,1,2022-09-10,,46.8,Sale
3247,,87,1,2022-09-10,,46.8,Sale
3248,7789.0,14,4,2022-09-10,687.0,433.31,Sale
3248,,80,4,2022-09-10,,58.8,Sale
3248,,115,4,2022-09-10,,46.8,Sale
3249,,114,3,2022-09-10,,22.8,Sale
3250,,96,4,2022-09-10,,58.8,Sale
3251,,91,3,2022-09-10,,46.8,Sale
3252,,104,3,2022-09-10,,58.8,Sale
3253,,78,3,2022-09-10,,58.8,Sale
3254,,99,1,2022-09-10,,46.8,Sale
3255,,107,2,2022-09-10,,46.8,Sale
3256,677.0,11,3,2022-09-11,667.0,386.27,Sale
3257,843.0,10,2,2022-09-11,667.0,275.4,Sale
3258,,72,4,2022-09-11,,58.8,Sale
3259,160.0,6,1,2022-09-12,1088.0,737.31,Sale
3259,,114,1,2022-09-12,,22.8,Sale
3260,2810.0,15,2,2022-09-12,689.0,481.6,Sale
3261,7943.0,22,1,2022-09-12,353.0,375.68,Sale
3261,,84,1,2022-09-12,,58.8,Sale
3261,,115,1,2022-09-12,,46.8,Sale
3262,9175.0,20,1,2022-09-12,668.0,592.35,Sale
3262,,116,1,2022-09-12,,22.8,Sale
3263,,105,4,2022-09-12,,46.8,Sale
3264,5716.0,28,4,2022-09-13,354.0,843.41,Sale
3264,,115,4,2022-09-13,,46.8,Sale
3264,,116,4,2022-09-13,,22.8,Sale
3265,7192.0,26,1,2022-09-13,354.0,614.29,Sale
3266,,114,1,2022-09-13,,22.8,Sale
3267,,72,4,2022-09-13,,58.8,Sale
3268,,96,2,2022-09-13,,58.8,Sale
3269,1504.0,32,1,2022-09-14,355.0,735.69,Sale
3269,,115,1,2022-09-14,,46.8,Sale
3270,5365.0,30,3,2022-09-14,355.0,892.96,Sale
3270,,116,3,2022-09-14,,22.8,Sale
3271,,93,3,2022-09-14,,46.8,Sale
3272,,88,2,2022-09-14,,58.8,Sale
3273,,117,2,2022-09-14,,22.8,Sale
3274,9327.0,15,2,2022-09-15,692.0,572.44,Sale
3275,,104,2,2022-09-15,,58.8,Sale
3276,,79,4,2022-09-15,,46.8,Sale
3277,9900.0,21,3,2022-09-16,672.0,869.98,Sale
3278,,86,4,2022-09-16,,58.8,Sale
3279,,84,3,2022-09-16,,58.8,Sale
3280,,75,2,2022-09-16,,46.8,Sale
3281,,117,4,2022-09-16,,22.8,Sale
3282,,109,4,2022-09-16,,46.8,Sale
3283,,99,4,2022-09-16,,46.8,Sale
3284,,108,3,2022-09-16,,58.8,Sale
3285,2079.0,7,4,2022-09-17,1093.0,623.46,Sale
3285,,116,4,2022-09-17,,22.8,Sale
3286,5699.0,22,2,2022-09-17,358.0,585.99,Sale
3286,,116,2,2022-09-17,,22.8,Sale
3287,9050.0,12,1,2022-09-17,673.0,428.07,Sale
3287,,115,1,2022-09-17,,46.8,Sale
3287,,78,1,2022-09-17,,58.8,Sale
3288,,78,4,2022-09-17,,58.8,Sale
3289,,110,1,2022-09-17,,58.8,Sale
3290,,95,1,2022-09-17,,46.8,Sale
3291,,92,1,2022-09-17,,58.8,Sale
3292,174.0,4,4,2022-09-18,1094.0,562.5,Sale
3293,823.0,31,1,2022-09-18,359.0,1046.49,Sale
3294,3050.0,5,1,2022-09-18,1094.0,517.03,Sale
3294,,116,1,2022-09-18,,22.8,Sale
3294,,118,1,2022-09-18,,298.8,Sale
3295,6410.0,26,2,2022-09-18,359.0,714.52,Sale
3296,8129.0,14,1,2022-09-18,695.0,417.35,Sale
3296,,114,1,2022-09-18,,22.8,Sale
3297,,101,4,2022-09-18,,46.8,Sale
3298,,72,3,2022-09-18,,58.8,Sale
3299,,97,2,2022-09-18,,46.8,Sale
3300,,105,2,2022-09-18,,46.8,Sale
3301,,94,4,2022-09-18,,58.8,Sale
3302,,92,3,2022-09-18,,58.8,Sale
3303,7339.0,30,2,2022-09-19,360.0,686.43,Sale
3303,,118,2,2022-09-19,,298.8,Sale
3304,,94,1,2022-09-19,,58.8,Sale
3305,,89,2,2022-09-19,,46.8,Sale
3306,3445.0,12,1,2022-09-20,676.0,510.3,Sale
3307,,114,1,2022-09-20,,22.8,Sale
3308,,73,3,2022-09-20,,46.8,Sale
3309,,82,4,2022-09-20,,58.8,Sale
3310,,79,3,2022-09-20,,46.8,Sale
3311,2276.0,27,1,2022-09-21,362.0,884.93,Sale
3311,,115,1,2022-09-21,,46.8,Sale
3312,4933.0,29,3,2022-09-21,362.0,735.6,Sale
3313,7524.0,23,2,2022-09-21,362.0,650.47,Sale
3314,,97,1,2022-09-21,,46.8,Sale
3315,,76,4,2022-09-21,,58.8,Sale
3316,,115,4,2022-09-21,,46.8,Sale
3317,,88,1,2022-09-21,,58.8,Sale
3318,,101,4,2022-09-21,,46.8,Sale
3319,,110,1,2022-09-21,,58.8,Sale
3320,,89,3,2022-09-21,,46.8,Sale
3321,3419.0,25,3,2022-09-22,363.0,526.34,Sale
3321,,115,3,2022-09-22,,46.8,Sale
3322,9575.0,27,1,2022-09-22,363.0,871.15,Sale
3323,,97,3,2022-09-22,,46.8,Sale
3324,,115,3,2022-09-22,,46.8,Sale
3325,382.0,29,2,2022-09-23,364.0,856.06,Sale
3325,,118,2,2022-09-23,,298.8,Sale
3325,,115,2,2022-09-23,,46.8,Sale
3326,5901.0,16,2,2022-09-23,700.0,401.88,Sale
3327,9948.0,9,3,2022-09-23,1099.0,621.5,Sale
3327,,118,3,2022-09-23,,298.8,Sale
3328,,77,3,2022-09-23,,46.8,Sale
3329,,94,2,2022-09-23,,58.8,Sale
3330,8679.0,8,4,2022-09-24,1100.0,685.78,Sale
3331,8991.0,13,2,2022-09-24,701.0,480.74,Sale
3332,,76,4,2022-09-24,,58.8,Sale
3333,,95,4,2022-09-24,,46.8,Sale
3334,,82,1,2022-09-24,,58.8,Sale
3335,794.0,30,1,2022-09-25,366.0,1111.15,Sale
3336,3914.0,21,3,2022-09-25,681.0,536.81,Sale
3336,,82,3,2022-09-25,,58.8,Sale
3336,,118,3,2022-09-25,,298.8,Sale
3337,,102,3,2022-09-25,,58.8,Sale
3338,,78,2,2022-09-25,,58.8,Sale
3339,1544.0,5,3,2022-09-26,1102.0,503.72,Sale
3340,4501.0,30,2,2022-09-26,367.0,659.2,Sale
3340,,87,2,2022-09-26,,46.8,Sale
3340,,118,2,2022-09-26,,298.8,Sale
3341,7730.0,1,2,2022-09-26,1102.0,392.89,Sale
3342,8227.0,28,3,2022-09-26,367.0,645.22,Sale
3342,,116,3,2022-09-26,,22.8,Sale
3342,,87,3,2022-09-26,,46.8,Sale
3343,8340.0,29,4,2022-09-26,367.0,743.43,Sale
3344,4166.0,7,4,2022-09-27,1103.0,476.2,Sale
3345,6806.0,28,3,2022-09-27,368.0,641.16,Sale
3346,7182.0,26,4,2022-09-27,368.0,732.16,Sale
3346,,86,4,2022-09-27,,58.8,Sale
3346,,87,4,2022-09-27,,46.8,Sale
3347,,90,1,2022-09-27,,58.8,Sale
3348,,95,2,2022-09-27,,46.8,Sale
3349,,111,3,2022-09-27,,46.8,Sale
3350,,90,2,2022-09-27,,58.8,Sale
3351,,114,2,2022-09-27,,22.8,Sale
3352,,93,3,2022-09-27,,46.8,Sale
3353,1888.0,16,2,2022-09-28,705.0,396.74,Sale
3354,,72,2,2022-09-28,,58.8,Sale
3355,,103,3,2022-09-28,,46.8,Sale
3356,,110,4,2022-09-28,,58.8,Sale
3357,,99,4,2022-09-28,,46.8,Sale
3358,7945.0,6,1,2022-09-29,1105.0,755.08,Sale
3359,,101,1,2022-09-29,,46.8,Sale
3360,,76,2,2022-09-29,,58.8,Sale
3361,,107,3,2022-09-29,,46.8,Sale
3362,,104,2,2022-09-29,,58.8,Sale
3363,4091.0,34,3,2022-09-30,371.0,1134.42,Sale
3363,,89,3,2022-09-30,,46.8,Sale
3363,,115,3,2022-09-30,,46.8,Sale
3364,7105.0,32,4,2022-09-30,371.0,733.16,Sale
3364,,114,4,2022-09-30,,22.8,Sale
3364,,118,4,2022-09-30,,298.8,Sale
3365,9174.0,20,1,2022-09-30,686.0,581.96,Sale
3366,,74,4,2022-09-30,,58.8,Sale
3367,2203.0,10,3,2022-10-01,687.0,358.04,Sale
3367,,116,3,2022-10-01,,22.8,Sale
3368,2792.0,14,1,2022-10-01,708.0,510.49,Sale
3368,,80,1,2022-10-01,,58.8,Sale
3368,,118,1,2022-10-01,,298.8,Sale
3369,3924.0,5,1,2022-10-01,1107.0,423.56,Sale
3370,5405.0,2,3,2022-10-01,1107.0,340.05,Sale
3370,,72,3,2022-10-01,,58.8,Sale
3370,,114,3,2022-10-01,,22.8,Sale
3371,5715.0,33,1,2022-10-01,372.0,795.18,Sale
3371,,115,1,2022-10-01,,46.8,Sale
3371,,114,1,2022-10-01,,22.8,Sale
3372,,106,1,2022-10-01,,58.8,Sale
3373,91.0,16,3,2022-10-02,709.0,459.73,Sale
3373,,118,3,2022-10-02,,298.8,Sale
3373,,80,3,2022-10-02,,58.8,Sale
3374,1357.0,2,3,2022-10-02,1108.0,429.76,Sale
3375,1575.0,11,1,2022-10-02,688.0,448.13,Sale
3376,2006.0,29,3,2022-10-02,373.0,859.16,Sale
3377,3170.0,21,4,2022-10-02,688.0,683.81,Sale
3378,9713.0,15,3,2022-10-02,709.0,597.84,Sale
3379,,78,1,2022-10-02,,58.8,Sale
3380,,104,2,2022-10-02,,58.8,Sale
3381,1093.0,6,3,2022-10-03,1109.0,752.91,Sale
3381,,118,3,2022-10-03,,298.8,Sale
3381,,74,3,2022-10-03,,58.8,Sale
3382,5421.0,17,2,2022-10-03,710.0,256.74,Sale
3383,6236.0,28,2,2022-10-03,374.0,635.17,Sale
3384,7822.0,30,1,2022-10-03,374.0,881.9,Sale
3384,,115,1,2022-10-03,,46.8,Sale
3385,,102,3,2022-10-03,,58.8,Sale
3386,7100.0,5,3,2022-10-04,1110.0,646.97,Sale
3386,,74,3,2022-10-04,,58.8,Sale
3386,,118,3,2022-10-04,,298.8,Sale
3387,,98,4,2022-10-04,,58.8,Sale
3388,,101,2,2022-10-04,,46.8,Sale
3389,,111,3,2022-10-04,,46.8,Sale
3390,,78,2,2022-10-04,,58.8,Sale
3391,,104,3,2022-10-04,,58.8,Sale
3392,,94,3,2022-10-05,,58.8,Sale
3393,4398.0,16,3,2022-10-06,713.0,321.59,Sale
3393,,118,3,2022-10-06,,298.8,Sale
3394,5608.0,27,3,2022-10-06,377.0,613.36,Sale
3395,6271.0,35,2,2022-10-06,377.0,984.29,Sale
3395,,116,2,2022-10-06,,22.8,Sale
3395,,115,2,2022-10-06,,46.8,Sale
3396,7637.0,6,3,2022-10-06,1112.0,774.04,Sale
3396,,116,3,2022-10-06,,22.8,Sale
3397,9589.0,25,1,2022-10-06,377.0,538.47,Sale
3398,,113,1,2022-10-06,,46.8,Sale
3399,,86,4,2022-10-06,,58.8,Sale
3400,517.0,22,1,2022-10-07,378.0,577.58,Sale
3401,3415.0,35,1,2022-10-07,378.0,787.76,Sale
3402,8101.0,15,1,2022-10-07,714.0,367.15,Sale
3402,,115,1,2022-10-07,,46.8,Sale
3403,1299.0,27,4,2022-10-08,379.0,700.22,Sale
3404,8156.0,31,1,2022-10-08,379.0,1270.52,Sale
3405,8710.0,29,1,2022-10-08,379.0,725.13,Sale
3405,,86,1,2022-10-08,,58.8,Sale
3406,,107,1,2022-10-08,,46.8,Sale
3407,,103,4,2022-10-08,,46.8,Sale
3408,,115,3,2022-10-08,,46.8,Sale
3409,642.0,26,3,2022-10-09,380.0,599.59,Sale
3410,5471.0,36,1,2022-10-09,23.0,606.9,Sale
3411,,81,2,2022-10-09,,46.8,Sale
3412,,98,1,2022-10-09,,58.8,Sale
3413,,81,1,2022-10-09,,46.8,Sale
3414,,75,3,2022-10-09,,46.8,Sale
3415,,82,3,2022-10-09,,58.8,Sale
3416,1313.0,13,2,2022-10-10,717.0,191.14,Sale
3416,,115,2,2022-10-10,,46.8,Sale
3417,2858.0,27,2,2022-10-10,381.0,707.1,Sale
3418,,118,3,2022-10-10,,298.8,Sale
3419,,90,3,2022-10-10,,58.8,Sale
3420,,105,4,2022-10-10,,46.8,Sale
3421,1203.0,11,3,2022-10-11,697.0,384.86,Sale
3422,6950.0,30,1,2022-10-11,382.0,886.57,Sale
3422,,87,1,2022-10-11,,46.8,Sale
3422,,86,1,2022-10-11,,58.8,Sale
3423,8578.0,18,2,2022-10-11,718.0,654.68,Sale
3423,,114,2,2022-10-11,,22.8,Sale
3424,8682.0,30,2,2022-10-11,382.0,1055.9,Sale
3424,,116,2,2022-10-11,,22.8,Sale
3424,,115,2,2022-10-11,,46.8,Sale
3425,9790.0,23,4,2022-10-11,382.0,548.05,Sale
3425,,84,4,2022-10-11,,58.8,Sale
3425,,114,4,2022-10-11,,22.8,Sale
3426,,73,1,2022-10-11,,46.8,Sale
3427,,79,3,2022-10-11,,46.8,Sale
3428,,109,2,2022-10-11,,46.8,Sale
3429,,107,3,2022-10-11,,46.8,Sale
3430,,84,2,2022-10-11,,58.8,Sale
3431,,79,1,2022-10-11,,46.8,Sale
3432,1249.0,13,3,2022-10-12,719.0,458.01,Sale
3432,,116,3,2022-10-12,,22.8,Sale
3433,2346.0,3,2,2022-10-12,1118.0,364.47,Sale
3433,,73,2,2022-10-12,,46.8,Sale
3434,5875.0,34,2,2022-10-12,383.0,974.16,Sale
3435,9602.0,27,4,2022-10-12,383.0,713.87,Sale
3435,,118,4,2022-10-12,,298.8,Sale
3435,,116,4,2022-10-12,,22.8,Sale
3436,,88,3,2022-10-12,,58.8,Sale
3437,,91,1,2022-10-12,,46.8,Sale
3438,3239.0,30,1,2022-10-13,384.0,844.02,Sale
3439,6766.0,35,2,2022-10-13,384.0,1237.28,Sale
3440,9920.0,24,3,2022-10-13,384.0,549.97,Sale
3441,,112,1,2022-10-13,,58.8,Sale
3442,,104,1,2022-10-13,,58.8,Sale
3443,5404.0,18,4,2022-10-14,721.0,630.68,Sale
3443,,81,4,2022-10-14,,46.8,Sale
3443,,80,4,2022-10-14,,58.8,Sale
3444,,88,4,2022-10-14,,58.8,Sale
3445,,94,1,2022-10-14,,58.8,Sale
3446,,86,2,2022-10-14,,58.8,Sale
3447,,72,2,2022-10-14,,58.8,Sale
3448,5842.0,12,1,2022-10-15,701.0,528.66,Sale
3448,,78,1,2022-10-15,,58.8,Sale
3449,9399.0,15,3,2022-10-15,722.0,585.4,Sale
3450,,106,2,2022-10-15,,58.8,Sale
3451,,113,4,2022-10-15,,46.8,Sale
3452,1846.0,7,2,2022-10-16,1122.0,502.57,Sale
3453,4076.0,19,4,2022-10-16,702.0,549.29,Sale
3454,7469.0,35,4,2022-10-16,387.0,1191.21,Sale
3454,,89,4,2022-10-16,,46.8,Sale
3455,,74,3,2022-10-16,,58.8,Sale
3456,,101,1,2022-10-16,,46.8,Sale
3457,,86,2,2022-10-16,,58.8,Sale
3458,,90,4,2022-10-16,,58.8,Sale
3459,,117,3,2022-10-16,,22.8,Sale
3460,,103,3,2022-10-16,,46.8,Sale
3461,293.0,12,1,2022-10-17,703.0,430.4,Sale
3462,831.0,1,3,2022-10-17,1123.0,248.3,Sale
3462,,116,3,2022-10-17,,22.8,Sale
3463,1001.0,28,3,2022-10-17,388.0,656.01,Sale
3464,3263.0,17,4,2022-10-17,724.0,251.76,Sale
3465,9207.0,21,2,2022-10-17,703.0,564.03,Sale
3466,,113,3,2022-10-17,,46.8,Sale
3467,,115,4,2022-10-17,,46.8,Sale
3468,,97,4,2022-10-17,,46.8,Sale
3469,,72,1,2022-10-17,,58.8,Sale
3470,4994.0,9,4,2022-10-18,1124.0,772.44,Sale
3471,6102.0,30,4,2022-10-18,389.0,1034.22,Sale
3472,6253.0,23,1,2022-10-18,389.0,251.0,Sale
3473,7515.0,14,3,2022-10-18,725.0,522.72,Sale
3473,,118,3,2022-10-18,,298.8,Sale
3474,,110,2,2022-10-18,,58.8,Sale
3475,,111,3,2022-10-18,,46.8,Sale
3476,,96,2,2022-10-18,,58.8,Sale
3477,,84,3,2022-10-18,,58.8,Sale
3478,,98,2,2022-10-18,,58.8,Sale
3479,86.0,29,1,2022-10-19,390.0,930.72,Sale
3479,,116,1,2022-10-19,,22.8,Sale
3479,,87,1,2022-10-19,,46.8,Sale
3480,797.0,32,2,2022-10-19,390.0,593.18,Sale
3480,,88,2,2022-10-19,,58.8,Sale
3481,3644.0,2,4,2022-10-19,1125.0,398.73,Sale
3481,,114,4,2022-10-19,,22.8,Sale
3482,6465.0,2,3,2022-10-19,1125.0,335.67,Sale
3482,,73,3,2022-10-19,,46.8,Sale
3482,,72,3,2022-10-19,,58.8,Sale
3483,7984.0,11,3,2022-10-19,705.0,292.41,Sale
3484,9190.0,24,3,2022-10-19,390.0,527.07,Sale
3484,,114,3,2022-10-19,,22.8,Sale
3484,,116,3,2022-10-19,,22.8,Sale
3485,9933.0,36,4,2022-10-19,33.0,475.69,Sale
3485,,118,4,2022-10-19,,298.8,Sale
3485,,91,4,2022-10-19,,46.8,Sale
